,Region,Year,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+,Dependancy ratio
806,EUROPE,1964,  56 999,  56 436,  54 304,  47 745,  43 604,  48 453,  45 371,  46 570,  39 321,  29 681,  38 015,  34 622,  29 532,  22 283,  16 162,  11 024,  5 840,  2 287,   586,   97,12,56.09866453
807,EUROPE,1965,  56 386,  56 770,  54 602,  50 586,  41 429,  49 333,  44 545,  47 331,  41 021,  29 504,  37 313,  35 253,  30 182,  23 090,  16 576,  11 203,  6 037,  2 374,   618,   105,12,56.03278782
808,EUROPE,1966,  55 587,  57 078,  54 966,  52 470,  40 622,  49 323,  44 409,  47 552,  42 322,  31 115,  35 513,  35 754,  30 733,  23 939,  17 052,  11 380,  6 224,  2 454,   649,   110,13,55.98946374
809,EUROPE,1967,  54 773,  57 171,  55 410,  53 238,  41 889,  47 985,  45 124,  47 146,  43 643,  33 597,  32 991,  36 142,  31 367,  24 738,  17 551,  11 569,  6 426,  2 546,   678,   116,13,55.91334901
810,EUROPE,1968,  53 925,  57 073,  55 932,  53 678,  44 297,  45 616,  46 435,  46 140,  44 909,  36 261,  30 515,  36 456,  31 930,  25 606,  18 008,  11 735,  6 626,  2 634,   700,   121,13,55.82748924
811,EUROPE,1969,  53 086,  56 814,  56 384,  53 911,  47 127,  43 166,  47 927,  44 866,  45 945,  38 578,  28 784,  36 511,  32 485,  26 398,  18 478,  11 911,  6 789,  2 720,   722,   125,13,55.67402004
812,EUROPE,1970,  52 512,  56 159,  56 612,  54 148,  50 053,  40 992,  48 778,  43 992,  46 616,  40 355,  28 628,  35 828,  32 996,  26 995,  19 080,  12 156,  6 913,  2 815,   750,   130,14,55.43162226
813,EUROPE,1971,  52 239,  55 326,  56 747,  54 492,  52 009,  40 236,  48 717,  43 890,  46 764,  41 681,  30 279,  34 055,  33 407,  27 488,  19 783,  12 496,  7 029,  2 907,   781,   135,14,55.21234239
814,EUROPE,1972,  52 066,  54 597,  56 817,  54 904,  52 811,  41 634,  47 398,  44 672,  46 357,  42 867,  32 795,  31 572,  33 799,  28 009,  20 503,  12 879,  7 143,  3 006,   815,   140,15,55.03380798
815,EUROPE,1973,  51 835,  53 882,  56 737,  55 381,  53 270,  44 178,  45 110,  46 008,  45 395,  44 001,  35 491,  29 194,  34 084,  28 508,  21 237,  13 224,  7 258,  3 109,   847,   144,15,54.79957405
816,EUROPE,1974,  51 617,  53 195,  56 515,  55 787,  53 555,  47 055,  42 813,  47 507,  44 196,  44 964,  37 783,  27 567,  34 142,  29 016,  21 939,  13 613,  7 405,  3 200,   881,   149,15,54.56166551
817,EUROPE,1975,  51 429,  52 684,  56 011,  56 102,  53 850,  50 005,  40 798,  48 395,  43 407,  45 660,  39 363,  27 456,  33 510,  29 528,  22 501,  14 132,  7 585,  3 269,   915,   156,16,54.32149862
818,EUROPE,1976,  51 092,  52 432,  55 311,  56 393,  54 235,  51 971,  40 108,  48 356,  43 361,  45 815,  40 510,  29 042,  31 862,  29 948,  22 968,  14 705,  7 803,  3 325,   943,   163,16,54.04854596
819,EUROPE,1977,  50 640,  52 221,  54 653,  56 581,  54 685,  52 729,  41 484,  47 029,  44 107,  45 399,  41 614,  31 471,  29 514,  30 345,  23 454,  15 305,  8 061,  3 391,   978,   171,17,53.80796273
820,EUROPE,1978,  50 220,  51 851,  54 010,  56 648,  55 239,  53 142,  43 963,  44 729,  45 396,  44 418,  42 681,  34 031,  27 270,  30 652,  23 944,  15 941,  8 324,  3 473,  1 020,   179,18,53.54722149
821,EUROPE,1979,  49 894,  51 539,  53 346,  56 532,  55 706,  53 427,  46 750,  42 419,  46 831,  43 212,  43 582,  36 166,  25 769,  30 736,  24 418,  16 517,  8 611,  3 568,  1 058,   187,18,53.262583
822,EUROPE,1980,  49 694,  51 318,  52 835,  56 118,  56 084,  53 771,  49 643,  40 428,  47 655,  42 453,  44 203,  37 628,  25 675,  30 171,  24 860,  16 956,  8 971,  3 672,  1 088,   195,19,52.8546073
823,EUROPE,1981,  49 555,  50 979,  52 541,  55 447,  56 478,  54 228,  51 598,  39 750,  47 588,  42 380,  44 327,  38 677,  27 155,  28 681,  25 225,  17 334,  9 348,  3 799,  1 116,   201,20,52.18183955
824,EUROPE,1982,  49 494,  50 536,  52 291,  54 749,  56 684,  54 713,  52 386,  41 045,  46 296,  43 050,  43 921,  39 707,  29 388,  26 559,  25 601,  17 732,  9 736,  3 949,  1 151,   211,22,51.36619975
825,EUROPE,1983,  49 582,  50 182,  51 943,  54 055,  56 711,  55 272,  52 849,  43 430,  44 062,  44 279,  42 989,  40 705,  31 770,  24 492,  25 905,  18 129,  10 132,  4 095,  1 188,   222,23,50.60737981
826,EUROPE,1984,  49 636,  49 927,  51 632,  53 385,  56 569,  55 759,  53 172,  46 197,  41 800,  45 677,  41 818,  41 535,  33 758,  23 147,  26 018,  18 534,  10 500,  4 252,  1 227,   231,24,50.06249073
827,EUROPE,1985,  49 543,  49 743,  51 393,  52 910,  56 123,  56 159,  53 528,  49 105,  39 810,  46 496,  41 056,  42 112,  35 097,  23 125,  25 576,  18 944,  10 813,  4 451,  1 267,   240,25,49.77156435
828,EUROPE,1986,  49 487,  49 627,  51 066,  52 667,  55 443,  56 579,  54 010,  51 087,  39 139,  46 473,  40 966,  42 251,  36 091,  24 508,  24 332,  19 290,  11 117,  4 663,  1 315,   247,26,49.64738405
829,EUROPE,1987,  49 476,  49 589,  50 645,  52 507,  54 790,  56 810,  54 544,  51 964,  40 420,  45 305,  41 612,  41 925,  37 082,  26 547,  22 572,  19 658,  11 463,  4 897,  1 377,   257,27,49.58693931
830,EUROPE,1988,  49 270,  49 689,  50 342,  52 270,  54 138,  56 824,  55 138,  52 507,  42 790,  43 206,  42 845,  41 089,  38 060,  28 737,  20 850,  19 987,  11 821,  5 143,  1 442,   267,29,49.61221469
831,EUROPE,1989,  48 823,  49 749,  50 143,  52 005,  53 489,  56 659,  55 659,  52 859,  45 599,  41 049,  44 264,  40 015,  38 868,  30 598,  19 770,  20 171,  12 188,  5 378,  1 513,   278,31,49.66884331
832,EUROPE,1990,  48 193,  49 679,  49 986,  51 731,  53 045,  56 193,  56 105,  53 247,  48 544,  39 154,  45 128,  39 340,  39 431,  31 855,  19 869,  19 915,  12 567,  5 591,  1 603,   289,32,49.71354327
833,EUROPE,1991,  47 218,  49 629,  49 890,  51 377,  52 832,  55 524,  56 586,  53 773,  50 564,  38 533,  45 171,  39 287,  39 589,  32 782,  21 146,  18 987,  12 887,  5 797,  1 699,   301,33,49.74132337
834,EUROPE,1992,  45 916,  49 648,  49 880,  50 933,  52 657,  54 881,  56 829,  54 326,  51 461,  39 798,  44 072,  39 919,  39 296,  33 671,  22 941,  17 646,  13 214,  6 025,  1 799,   314,33,49.79387296
835,EUROPE,1993,  44 499,  49 508,  50 047,  50 598,  52 349,  54 244,  56 844,  54 907,  51 991,  42 103,  42 047,  41 105,  38 508,  34 506,  24 829,  16 331,  13 515,  6 256,  1 896,   326,33,49.87575941
836,EUROPE,1994,  43 025,  49 107,  50 204,  50 396,  52 031,  53 606,  56 691,  55 409,  52 300,  44 827,  39 945,  42 429,  37 494,  35 149,  26 412,  15 519,  13 682,  6 479,  1 985,   340,34,49.87061137
837,EUROPE,1995,  41 579,  48 506,  50 212,  50 280,  51 742,  53 163,  56 197,  55 844,  52 617,  47 667,  38 069,  43 201,  36 843,  35 579,  27 451,  15 663,  13 514,  6 706,  2 072,   360,35,49.76620089
838,EUROPE,1996,  40 290,  47 573,  50 236,  50 260,  51 408,  52 942,  55 491,  56 283,  53 075,  49 571,  37 438,  43 178,  36 771,  35 669,  28 180,  16 735,  12 873,  6 903,  2 158,   383,36,49.5533707
839,EUROPE,1997,  39 229,  46 270,  50 274,  50 325,  51 024,  52 768,  54 837,  56 497,  53 593,  50 398,  38 662,  42 090,  37 360,  35 400,  28 878,  18 195,  11 960,  7 107,  2 252,   408,38,49.22774331
840,EUROPE,1998,  38 366,  44 731,  50 071,  50 532,  50 742,  52 449,  54 196,  56 520,  54 167,  50 882,  40 881,  40 180,  38 468,  34 743,  29 565,  19 707,  11 112,  7 310,  2 354,   432,40,48.75699813
841,EUROPE,1999,  37 665,  43 111,  49 624,  50 729,  50 583,  52 108,  53 554,  56 375,  54 676,  51 157,  43 496,  38 229,  39 699,  33 926,  30 124,  20 992,  10 650,  7 444,  2 457,   455,42,48.20365721
842,EUROPE,2000,  37 120,  41 539,  49 020,  50 765,  50 581,  51 860,  53 148,  55 909,  55 177,  51 478,  46 231,  36 483,  40 445,  33 444,  30 552,  21 862,  10 881,  7 384,  2 565,   479,45,47.73468107
843,EUROPE,2001,  36 647,  40 107,  48 098,  50 800,  50 686,  51 595,  52 972,  55 233,  55 671,  51 943,  48 067,  35 913,  40 456,  33 459,  30 720,  22 477,  11 756,  7 057,  2 667,   506,49,47.33922755
844,EUROPE,2002,  36 298,  38 921,  46 789,  50 845,  50 876,  51 362,  52 888,  54 640,  55 923,  52 480,  48 875,  37 121,  39 468,  34 051,  30 571,  23 051,  12 864,  6 570,  2 764,   531,53,47.01131451
845,EUROPE,2003,  36 288,  38 105,  45 226,  50 598,  51 190,  51 342,  52 734,  54 117,  56 011,  53 103,  49 366,  39 273,  37 742,  35 084,  30 080,  23 619,  13 955,  6 132,  2 851,   554,56,46.81343199
846,EUROPE,2004,  36 531,  37 578,  43 601,  50 095,  51 377,  51 437,  52 583,  53 607,  55 922,  53 678,  49 677,  41 807,  36 007,  36 222,  29 482,  24 122,  14 896,  5 970,  2 929,   583,59,46.75099276
847,EUROPE,2005,  36 782,  37 220,  42 045,  49 497,  51 299,  51 582,  52 483,  53 284,  55 481,  54 203,  50 024,  44 462,  34 457,  36 948,  29 191,  24 556,  15 582,  6 240,  2 934,   618,63,46.73769603
848,EUROPE,2006,  37 086,  36 985,  40 662,  48 675,  51 220,  51 737,  52 322,  53 168,  54 833,  54 708,  50 506,  46 263,  34 028,  37 035,  29 321,  24 806,  16 089,  6 875,  2 820,   652,67,46.7168726
849,EUROPE,2007,  37 582,  36 853,  39 567,  47 525,  51 300,  51 923,  52 194,  53 133,  54 311,  54 980,  51 084,  47 054,  35 281,  36 214,  29 972,  24 813,  16 576,  7 612,  2 656,   689,72,46.63438921
850,EUROPE,2008,  38 232,  36 883,  38 777,  46 094,  51 248,  52 215,  52 201,  53 005,  53 866,  55 093,  51 732,  47 524,  37 362,  34 745,  30 991,  24 566,  17 073,  8 317,  2 528,   726,78,46.55177039
851,EUROPE,2009,  38 909,  37 037,  38 219,  44 517,  50 990,  52 357,  52 228,  52 847,  53 410,  55 062,  52 325,  47 832,  39 747,  33 288,  32 057,  24 252,  17 544,  8 919,  2 524,   756,83,46.59497049
852,EUROPE,2010,  39 438,  37 208,  37 842,  42 969,  50 583,  52 253,  52 294,  52 709,  53 120,  54 708,  52 887,  48 196,  42 239,  31 970,  32 770,  24 185,  17 964,  9 374,  2 717,   762,89,46.68085817
853,EUROPE,2011,  39 856,  37 451,  37 577,  41 552,  49 863,  52 170,  52 368,  52 508,  53 030,  54 156,  53 446,  48 717,  43 934,  31 679,  32 935,  24 448,  18 262,  9 743,  3 065,   737,95,47.00532714
854,EUROPE,2012,  40 209,  37 902,  37 371,  40 359,  48 744,  52 199,  52 419,  52 293,  52 960,  53 677,  53 759,  49 315,  44 670,  32 920,  32 299,  25 109,  18 397,  10 089,  3 420,   696,101,47.66455887
855,EUROPE,2013,  40 299,  38 516,  37 322,  39 476,  47 274,  52 080,  52 567,  52 178,  52 761,  53 236,  53 895,  49 966,  45 113,  34 867,  31 109,  26 045,  18 350,  10 441,  3 739,   671,107,48.43400647
856,EUROPE,2014,  40 214,  39 159,  37 421,  38 859,  45 638,  51 787,  52 644,  52 134,  52 565,  52 794,  53 901,  50 568,  45 423,  37 067,  29 940,  27 002,  18 260,  10 801,  4 034,   689,113,49.30353357
857,EUROPE,2015,  40 181,  39 724,  37 567,  38 468,  44 020,  51 406,  52 571,  52 201,  52 427,  52 526,  53 601,  51 150,  45 784,  39 343,  28 865,  27 661,  18 343,  11 129,  4 263,   765,114,50.17745835
858,EUROPE,2016,  40 125,  40 225,  37 815,  38 216,  42 586,  50 754,  52 574,  52 328,  52 242,  52 454,  53 103,  51 725,  46 291,  40 863,  28 677,  27 855,  18 664,  11 381,  4 447,   884,109,50.99704919
859,EUROPE,2017,  39 824,  40 636,  38 286,  38 040,  41 468,  49 695,  52 684,  52 445,  52 051,  52 403,  52 674,  52 072,  46 893,  41 508,  29 847,  27 392,  19 261,  11 542,  4 630,   994,104,51.79689151
860,EUROPE,2018,  39 266,  40 786,  38 927,  38 016,  40 684,  48 307,  52 662,  52 683,  51 992,  52 244,  52 300,  52 266,  47 571,  41 898,  31 618,  26 486,  20 030,  11 603,  4 827,  1 090,102,52.51091126
861,EUROPE,2019,  38 518,  40 772,  39 610,  38 121,  40 153,  46 784,  52 505,  52 889,  52 034,  52 107,  51 935,  52 353,  48 222,  42 200,  33 573,  25 612,  20 795,  11 664,  5 048,  1 185,108,53.18923305
862,EUROPE,2020,  37 554,  40 783,  40 202,  38 250,  39 774,  45 225,  52 203,  52 892,  52 157,  52 002,  51 708,  52 124,  48 829,  42 557,  35 519,  24 765,  21 285,  11 775,  5 235,  1 260,126,53.80876389
863,EUROPE,2021,  36 505,  40 728,  40 706,  38 471,  39 475,  43 779,  51 560,  52 899,  52 288,  51 812,  51 625,  51 648,  49 351,  42 987,  36 715,  24 585,  21 308,  11 923,  5 342,  1 318,148,54.30956277
864,Denmark,1950,   423,   385,   314,   291,   295,   319,   310,   317,   306,   277,   249,   213,   182,   150,   113,   70,   36,   13,   3,   0,0,54.62440929
865,Denmark,1951,   407,   409,   320,   292,   291,   311,   315,   314,   310,   281,   253,   219,   184,   154,   115,   73,   37,   13,   3,   0,0,55.28936673
866,Denmark,1952,   391,   426,   329,   294,   287,   304,   318,   309,   313,   285,   256,   225,   187,   157,   117,   76,   38,   14,   3,   0,0,55.82613273
867,Denmark,1953,   382,   432,   343,   299,   284,   300,   318,   305,   314,   290,   260,   230,   190,   159,   119,   78,   39,   14,   3,   0,0,56.3027143
868,Denmark,1954,   377,   428,   362,   304,   283,   294,   318,   302,   314,   295,   265,   235,   194,   162,   122,   81,   40,   15,   3,   0,0,56.71771272
869,Denmark,1955,   374,   417,   384,   310,   283,   288,   315,   304,   311,   300,   269,   239,   199,   163,   126,   83,   42,   15,   3,   0,0,57.06684191
870,Denmark,1956,   372,   402,   408,   316,   284,   285,   307,   310,   308,   304,   273,   242,   205,   166,   129,   85,   44,   16,   4,   0,0,57.38350835
871,Denmark,1957,   372,   387,   425,   325,   287,   282,   301,   313,   304,   308,   277,   246,   211,   168,   132,   87,   46,   17,   4,   0,0,57.40886748
872,Denmark,1958,   370,   377,   432,   340,   292,   279,   297,   313,   300,   309,   282,   250,   216,   171,   134,   89,   48,   17,   4,   1,0,57.07179858
873,Denmark,1959,   367,   373,   428,   358,   298,   278,   292,   315,   298,   309,   287,   254,   220,   175,   136,   91,   50,   18,   4,   1,0,56.50444985
874,Denmark,1960,   366,   371,   417,   381,   304,   279,   287,   312,   300,   306,   292,   258,   224,   180,   138,   94,   51,   19,   4,   1,0,55.73611794
875,Denmark,1961,   367,   370,   402,   405,   310,   281,   283,   304,   306,   303,   296,   262,   227,   185,   140,   96,   52,   20,   5,   1,0,54.95124768
876,Denmark,1962,   369,   369,   388,   422,   320,   284,   281,   299,   309,   299,   300,   266,   231,   190,   142,   98,   53,   20,   5,   1,0,54.30396822
877,Denmark,1963,   375,   368,   378,   429,   334,   289,   279,   295,   310,   296,   302,   270,   235,   194,   145,   100,   55,   21,   5,   1,0,54.0036892
878,Denmark,1964,   384,   366,   374,   426,   353,   295,   278,   290,   312,   294,   301,   276,   238,   198,   148,   102,   56,   22,   5,   1,0,54.0601969
879,Denmark,1965,   394,   365,   372,   415,   376,   301,   279,   285,   310,   296,   299,   281,   242,   202,   152,   103,   58,   23,   5,   1,0,54.28100213
880,Denmark,1966,   405,   365,   371,   401,   400,   307,   281,   282,   303,   302,   296,   285,   246,   205,   156,   105,   59,   23,   6,   1,0,54.65211116
881,Denmark,1967,   412,   368,   371,   387,   418,   317,   284,   280,   298,   305,   292,   288,   249,   208,   160,   107,   61,   24,   6,   1,0,55.04689749
882,Denmark,1968,   411,   374,   369,   378,   425,   332,   289,   278,   294,   307,   289,   290,   253,   211,   164,   109,   62,   25,   6,   1,0,55.24450033
883,Denmark,1969,   401,   383,   368,   374,   423,   351,   295,   277,   289,   308,   287,   290,   259,   215,   167,   112,   64,   26,   7,   1,0,55.30911105
884,Denmark,1970,   389,   392,   367,   372,   413,   374,   301,   278,   284,   306,   289,   287,   263,   219,   170,   116,   66,   28,   7,   1,0,55.37582892
885,Denmark,1971,   376,   403,   368,   371,   400,   398,   308,   280,   281,   299,   295,   285,   267,   222,   173,   119,   68,   29,   8,   1,0,55.51053385
886,Denmark,1972,   367,   411,   370,   372,   387,   417,   318,   284,   279,   294,   298,   281,   270,   225,   176,   123,   70,   30,   8,   1,0,55.73512809
887,Denmark,1973,   364,   410,   376,   370,   379,   425,   332,   289,   276,   290,   299,   278,   272,   229,   180,   126,   72,   31,   9,   1,0,55.98002516
888,Denmark,1974,   363,   401,   385,   369,   375,   423,   351,   295,   276,   285,   300,   276,   272,   234,   183,   129,   74,   33,   9,   1,0,56.2253113
889,Denmark,1975,   363,   389,   395,   368,   373,   414,   374,   301,   277,   280,   298,   278,   270,   238,   186,   132,   77,   34,   10,   1,0,56.43735759
890,Denmark,1976,   359,   376,   406,   369,   373,   401,   398,   307,   279,   277,   291,   283,   267,   242,   189,   134,   80,   35,   10,   2,0,56.45414517
891,Denmark,1977,   348,   368,   414,   371,   374,   387,   417,   317,   282,   275,   286,   286,   264,   245,   192,   137,   82,   36,   11,   2,0,56.28746152
892,Denmark,1978,   337,   364,   412,   377,   373,   379,   425,   332,   287,   272,   283,   287,   261,   247,   196,   140,   85,   38,   11,   2,0,55.93139535
893,Denmark,1979,   326,   363,   403,   386,   371,   376,   423,   351,   293,   272,   278,   288,   259,   247,   200,   143,   87,   40,   12,   2,0,55.32975063
894,Denmark,1980,   314,   364,   391,   396,   371,   374,   413,   373,   299,   273,   273,   286,   260,   245,   204,   146,   89,   41,   12,   2,0,54.49178732
895,Denmark,1981,   300,   360,   378,   406,   372,   374,   400,   397,   305,   274,   270,   280,   265,   242,   207,   148,   91,   43,   13,   2,0,53.40319533
896,Denmark,1982,   290,   349,   370,   414,   374,   374,   386,   415,   315,   277,   267,   275,   268,   239,   210,   151,   93,   45,   14,   2,0,52.34154188
897,Denmark,1983,   279,   338,   366,   412,   380,   373,   378,   422,   329,   282,   265,   271,   269,   236,   212,   154,   95,   46,   14,   2,0,51.55504672
898,Denmark,1984,   270,   327,   365,   403,   389,   371,   374,   420,   347,   288,   264,   267,   270,   234,   212,   157,   98,   47,   15,   3,0,50.93745837
899,Denmark,1985,   265,   314,   365,   392,   399,   371,   372,   410,   369,   294,   265,   262,   268,   235,   210,   161,   100,   49,   16,   3,0,50.51020926
900,Denmark,1986,   265,   301,   361,   379,   410,   372,   372,   397,   393,   300,   267,   259,   262,   240,   208,   163,   102,   50,   17,   3,0,50.16513601
901,Denmark,1987,   267,   291,   350,   371,   418,   375,   372,   383,   411,   310,   270,   256,   257,   243,   206,   166,   104,   51,   17,   3,0,49.64823307
902,Denmark,1988,   273,   281,   339,   367,   417,   381,   372,   375,   418,   324,   275,   254,   254,   243,   203,   168,   106,   53,   18,   3,0,49.15836834
903,Denmark,1989,   282,   273,   329,   367,   408,   391,   371,   372,   416,   342,   281,   253,   250,   244,   202,   168,   109,   55,   18,   4,0,48.82343384
904,Denmark,1990,   292,   268,   316,   367,   397,   402,   371,   370,   407,   364,   287,   254,   246,   242,   203,   167,   112,   56,   19,   4,0,48.4916174
905,Denmark,1991,   302,   269,   304,   363,   386,   414,   373,   371,   394,   387,   293,   256,   243,   237,   207,   166,   114,   57,   20,   4,0,48.25682742
906,Denmark,1992,   312,   272,   294,   353,   378,   423,   376,   372,   381,   405,   303,   260,   241,   234,   209,   164,   116,   59,   20,   4,0,48.22749584
907,Denmark,1993,   323,   279,   285,   342,   375,   423,   383,   372,   373,   413,   317,   265,   239,   231,   209,   162,   117,   60,   21,   4,0,48.25098944
908,Denmark,1994,   332,   288,   277,   333,   375,   415,   394,   372,   371,   411,   335,   271,   239,   227,   210,   160,   117,   61,   21,   4,0,48.30839718
909,Denmark,1995,   339,   298,   273,   321,   376,   405,   406,   373,   370,   403,   357,   277,   240,   223,   209,   161,   116,   62,   22,   4,0,48.4565143
910,Denmark,1996,   344,   308,   274,   309,   373,   394,   418,   375,   371,   390,   380,   284,   242,   221,   204,   164,   115,   64,   22,   4,0,48.69003166
911,Denmark,1997,   346,   319,   278,   300,   363,   386,   427,   379,   372,   378,   397,   293,   246,   219,   201,   166,   114,   65,   23,   5,0,48.99021047
912,Denmark,1998,   345,   329,   284,   291,   353,   383,   427,   387,   372,   370,   405,   307,   251,   218,   199,   166,   113,   66,   24,   5,0,49.31469832
913,Denmark,1999,   342,   337,   293,   284,   344,   383,   420,   397,   372,   368,   404,   325,   257,   218,   197,   168,   112,   67,   25,   5,1,49.63970861
914,Denmark,2000,   339,   345,   303,   280,   333,   384,   409,   409,   374,   367,   396,   346,   264,   219,   194,   167,   114,   67,   26,   5,1,49.9536787
